coord,lon,lat,height,road_id,vegklasse,name,kommentar,is_real,is_generated,fiber_kabel,TK_kabel,uten_raate,tre_stolpe,staal_stolpe,LED,halogen,build_weight,build_weight4
[6.68668393e+05 7.75646444e+06 1.17761707e+01],19.392823184105335,69.86116073748072,11.776170705156357,568807759_AAE04B,0.999,100.125,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.68693730e+05 7.75649910e+06 1.25089741e+01],19.393545513314514,69.86145437940978,12.50897413903038,568807759_AAE04B,0.999,100.126,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.68719052e+05 7.75653378e+06 1.35023791e+01],19.394267500770653,69.86174804931092,13.502379114197339,568807759_AAE04B,0.999,100.127,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.68744751e+05 7.75656818e+06 1.41631658e+01],19.39499877255682,69.862039070044,14.163165837004126,568807759_AAE04B,0.999,100.128,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.68770419e+05 7.75660259e+06 1.53972656e+01],19.39572928905003,69.86233016205414,15.397265552237327,568807759_AAE04B,0.999,100.129,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.68796004e+05 7.75663706e+06 1.66394927e+01],19.396457785333908,69.86262186120075,16.639492716770096,568807759_AAE04B,0.999,100.130,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.68821398e+05 7.75667168e+06 1.75588036e+01],19.3971816096973,69.8629150326359,17.558803643652606,568807759_AAE04B,0.999,100.131,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.68846903e+05 7.75670622e+06 1.86207197e+01],19.39790819617448,69.86320736540026,18.62071968153327,568807759_AAE04B,0.999,100.132,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.68872457e+05 7.75674073e+06 1.92687568e+01],19.3986359923805,69.86349942628776,19.268756792020692,568807759_AAE04B,0.999,100.133,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.68898246e+05 7.75677506e+06 2.01800131e+01],19.399369595033583,69.86378969119555,20.18001305252817,568807759_AAE04B,0.999,100.134,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.005319115134640515,0.006669071113789237
[6.68924182e+05 7.75680928e+06 2.11641416e+01],19.40010680635738,69.86407887279061,21.164141592523727,568807759_AAE04B,0.999,100.135,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.004603096328230823,0.005771361321672438
[6.68949990e+05 7.75684360e+06 2.13306961e+01],19.400840941890827,69.86436908859572,21.330696127382815,568807759_AAE04B,0.999,100.136,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.005965208804257209,0.006480269483004579
[6.68975064e+05 7.75687847e+06 2.08424628e+01],19.40155705581863,69.86466460828468,20.842462814200175,568807759_AAE04B,0.999,100.137,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.021470683057220004,0.023324550197751467
[6.69000453e+05 7.75691310e+06 2.06349154e+01],19.402280918058374,69.86495790528352,20.634915434686626,568807759_AAE04B,0.999,100.138,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.037207383445207666,0.04042002206366231
[6.69025626e+05 7.75694790e+06 2.07733940e+01],19.402999509102827,69.86525273458763,20.77339404308462,568807759_AAE04B,0.999,100.139,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.030658683074036776,0.033305879950421766
[6.69049799e+05 7.75698339e+06 2.13282419e+01],19.403693461265988,69.8655544264249,21.32824193277046,568807759_AAE04B,0.999,100.140,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.01734193105359193,0.020095778106162854
[6.69072972e+05 7.75701954e+06 2.15421534e+01],19.404362723239988,69.86586266063541,21.542153368237994,568807759_AAE04B,0.999,100.141,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.013012405049121727,0.017331405146931697
[6.69094524e+05 7.75705669e+06 2.18256556e+01],19.404991816073547,69.86618083645412,21.825655619750822,568807759_AAE04B,0.999,100.142,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.021556791982748045,0.026785568147667443
[6.69115604e+05 7.75709410e+06 2.16702810e+01],19.405609165005487,69.866501747598,21.670281008844626,568807759_AAE04B,0.999,100.143,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.026807170691869626,0.030678518712930983
[6.69135709e+05 7.75713204e+06 2.22352561e+01],19.40620221460649,69.86682795740835,22.235256125887982,568807759_AAE04B,0.999,100.144,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0337358625564428,0.03728691330160467
[6.69153327e+05 7.75717120e+06 2.22070591e+01],19.40673302750195,69.86716667034858,22.20705906282591,568807759_AAE04B,0.999,100.145,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.027822015344151442,0.03063678976284509
[6.69169420e+05 7.75721102e+06 2.24400000e+01],19.407225513221942,69.86751225516376,22.44,568807759_AAE04B,0.999,100.146,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.02175640470300283,0.02471473055005898
[6.69185549e+05 7.75725082e+06 2.27100697e+01],19.40771890748578,69.867857671037,22.71006973063683,568807759_AAE04B,0.999,100.147,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.028377206899446696,0.0333793618834045
[6.69200365e+05 7.75729111e+06 2.29661411e+01],19.408179174397766,69.86820836066902,22.9661410958936,568807759_AAE04B,0.999,100.148,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0338184515691575,0.040398994798629205
[6.69212831e+05 7.75733221e+06 2.29200000e+01],19.408579965355127,69.86856770951606,22.92,568807759_AAE04B,0.999,100.149,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.02034989177077527,0.02448668011555737
[6.69223992e+05 7.75737367e+06 2.30950250e+01],19.40894757572993,69.86893121177911,23.095025044804498,568807759_AAE04B,0.999,100.150,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.004655502230226895,0.005453650955160882
[6.69234395e+05 7.75741534e+06 2.28691039e+01],19.40929591549354,69.86929701112658,22.869103880555553,568807759_AAE04B,0.999,100.151,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69243762e+05 7.75745725e+06 2.30386576e+01],19.409617815657235,69.86966567072642,23.03865763989828,568807759_AAE04B,0.999,100.152,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69252698e+05 7.75749925e+06 2.38561239e+01],19.409928710173126,69.87003535957372,23.856123886592272,568807759_AAE04B,0.999,100.153,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69261221e+05 7.75754134e+06 2.34206819e+01],19.41022908347056,69.87040615009005,23.420681930980898,568807759_AAE04B,0.999,100.154,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69270075e+05 7.75758336e+06 2.30772742e+01],19.41053793579249,69.87077613566774,23.07727420683993,568807759_AAE04B,0.999,100.155,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69279134e+05 7.75762534e+06 2.30400421e+01],19.410852009912013,69.87114561693679,23.040042080056196,568807759_AAE04B,0.999,100.156,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69288493e+05 7.75766725e+06 2.29100000e+01],19.411173794369237,69.87151430005213,22.91,568807759_AAE04B,0.999,100.157,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69297776e+05 7.75770919e+06 2.27000000e+01],19.411493618388675,69.87188318430044,22.7,568807759_AAE04B,0.999,100.158,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69307096e+05 7.75775111e+06 2.25465141e+01],19.411814422048195,69.87225197756166,22.546514139067273,568807759_AAE04B,0.999,100.159,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69316325e+05 7.75779305e+06 2.23292762e+01],19.412132920132937,69.87262099594872,22.329276233003586,568807759_AAE04B,0.999,100.160,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69325468e+05 7.75783501e+06 2.20033310e+01],19.412449211642517,69.87299022628312,22.003331005799666,568807759_AAE04B,0.999,100.161,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69334455e+05 7.75787701e+06 2.15842416e+01],19.412761522750333,69.87335986255279,21.584241584581726,568807759_AAE04B,0.999,100.162,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69343464e+05 7.75791898e+06 2.05982361e+01],19.413074385452305,69.87372933860004,20.598236105814998,568807759_AAE04B,0.999,100.163,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69352815e+05 7.75796089e+06 1.98290204e+01],19.413396030559237,69.87409797464815,19.829020439298052,568807759_AAE04B,0.999,100.164,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69361907e+05 7.75800286e+06 1.93831450e+01],19.41371105669776,69.87446733819021,19.383145012242032,568807759_AAE04B,0.999,100.165,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69371115e+05 7.75804481e+06 1.89148398e+01],19.414029074659297,69.87483638875595,18.914839809896133,568807759_AAE04B,0.999,100.166,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.005133539326901135,0.004939151494383055
[6.69380434e+05 7.75808673e+06 1.84365823e+01],19.414349924319744,69.87520514326091,18.436582305558264,568807759_AAE04B,0.999,100.167,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.018748095866640765,0.016703337878943108
[6.69388992e+05 7.75812880e+06 1.75560978e+01],19.414651322278043,69.87557578345783,17.556097848001198,568807759_AAE04B,0.999,100.168,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.04605665315078219,0.04047113229017649
[6.69398094e+05 7.75817077e+06 1.67447082e+01],19.41496664279192,69.87594506348424,16.744708192500326,568807759_AAE04B,0.999,100.169,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.07613996303708698,0.0680189264262062
[6.69406611e+05 7.75821285e+06 1.59372233e+01],19.415267026254774,69.87631580938672,15.937223309196629,568807759_AAE04B,0.999,100.170,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.07778969328023394,0.0743412480995027
[6.69415314e+05 7.75825490e+06 1.56651196e+01],19.41557218758833,69.87668616395409,15.66511956131774,568807759_AAE04B,0.999,100.171,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08284854579941323,0.08980988629020173
[6.69421748e+05 7.75829732e+06 1.47755443e+01],19.415819103330143,69.87706118791294,14.77554425130221,568807759_AAE04B,0.999,100.172,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.10078415446102516,0.11832647301120358
[6.69424750e+05 7.75834013e+06 1.32991565e+01],19.41597766887369,69.87744201340676,13.299156522725337,568807759_AAE04B,0.999,100.173,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.07832836707305035,0.0939185214392704
[6.69428700e+05 7.75838286e+06 1.17528395e+01],19.416160707895266,69.87782153626485,11.75283954400622,568807759_AAE04B,0.999,100.174,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.029285401265303202,0.03592852965193926
[6.69431730e+05 7.75842568e+06 1.02282002e+01],19.41632000437626,69.87820234031241,10.228200247414703,568807759_AAE04B,0.999,100.175,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0033111793089230348,0.004417162381615102
[6.69434901e+05 7.75846847e+06 8.46753322e+00],19.41648295829529,69.87858287178399,8.467533216998044,568807759_AAE04B,0.999,100.176,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69438287e+05 7.75851125e+06 6.98996509e+00],19.416651454092772,69.87896322084553,6.9899650908514745,568807759_AAE04B,0.999,100.177,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69441593e+05 7.75855403e+06 5.22657522e+00],19.416817875469498,69.87934351053435,5.226575221643841,568807759_AAE04B,0.999,100.178,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69450652e+05 7.75859594e+06 4.52599803e+00],19.417132103423587,69.87971239022627,4.525998026912741,568807759_AAE04B,0.999,100.179,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69466522e+05 7.75863578e+06 5.19364912e+00],19.417619280322707,69.88005822125774,5.193649121615801,568807759_AAE04B,0.999,100.180,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69488009e+05 7.75867291e+06 6.34989269e+00],19.418247289208875,69.88037630070038,6.349892692383368,568807759_AAE04B,0.999,100.181,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69511751e+05 7.75870869e+06 7.20422212e+00],19.41893130556569,69.88068073731708,7.20422211899669,568807759_AAE04B,0.999,100.182,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69535783e+05 7.75874426e+06 8.02716302e+00],19.419622491958926,69.88098319202734,8.027163023901304,568807759_AAE04B,0.999,100.183,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69554450e+05 7.75878287e+06 7.80841231e+00],19.4201801129088,69.88131628083511,7.808412310421539,568807759_AAE04B,0.999,100.184,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69568919e+05 7.75882329e+06 7.86482889e+00],19.42063209951784,69.88166826584421,7.864828888769977,568807759_AAE04B,0.999,100.185,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69579538e+05 7.75886488e+06 8.38783311e+00],19.420986320581974,69.88203323193945,8.387833105145011,568807759_AAE04B,0.999,100.186,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69587633e+05 7.75890705e+06 8.23266628e+00],19.421276104172357,69.8824050396166,8.23266627763505,568807759_AAE04B,0.999,100.187,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69594861e+05 7.75894939e+06 8.03775896e+00],19.421543668872143,69.88277883536506,8.037758955365467,568807759_AAE04B,0.999,100.188,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69601924e+05 7.75899174e+06 7.40087620e+00],19.421806996865282,69.88315288548209,7.400876204407457,568807759_AAE04B,0.999,100.189,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69609436e+05 7.75903401e+06 6.60221849e+00],19.422081855879533,69.88352598042695,6.602218486157583,568807759_AAE04B,0.999,100.190,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69619748e+05 7.75907567e+06 5.90179495e+00],19.42242829076521,69.88389172588475,5.901794945065731,568807759_AAE04B,0.999,100.191,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69633751e+05 7.75911627e+06 5.79939871e+00],19.422868598363543,69.88424560348713,5.7993987111543035,568807759_AAE04B,0.999,100.192,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69647208e+05 7.75915705e+06 5.31662130e+00],19.42329511761717,69.88460146523755,5.316621295997728,568807759_AAE04B,0.999,100.193,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69660558e+05 7.75919785e+06 4.37915845e+00],19.423718872083256,69.88495761117193,4.379158452396786,568807759_AAE04B,0.999,100.194,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69676140e+05 7.75923786e+06 4.36587468e+00],19.424199160518974,69.88530521355848,4.365874681524453,568807759_AAE04B,0.999,100.195,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69694131e+05 7.75927684e+06 5.52475462e+00],19.424740063849118,69.88564198082337,5.524754619927122,568807759_AAE04B,0.999,100.196,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69712597e+05 7.75931557e+06 7.34620993e+00],19.42529288761379,69.88597626687323,7.346209932814877,568807759_AAE04B,0.999,100.197,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69731553e+05 7.75935407e+06 9.07345591e+00],19.425857998624874,69.88630813087993,9.073455905202028,568807759_AAE04B,0.999,100.198,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69750260e+05 7.75939272e+06 9.77370985e+00],19.426416967924155,69.88664153059993,9.773709845384403,568807759_AAE04B,0.999,100.199,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69768305e+05 7.75943168e+06 1.02100000e+01],19.426959336137887,69.88697820572204,10.21,568807759_AAE04B,0.999,100.200,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69787098e+05 7.75947029e+06 1.02900000e+01],19.427520494205503,69.88731119075364,10.29,568807759_AAE04B,0.999,100.201,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69806143e+05 7.75950879e+06 1.02099720e+01],19.428087996019986,69.88764295811946,10.209971959913068,568807759_AAE04B,0.999,100.202,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69824018e+05 7.75954783e+06 9.37335881e+00],19.4286261405879,69.8879803677436,9.373358812309265,568807759_AAE04B,0.999,100.203,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.69841946e+05 7.75958684e+06 8.34760297e+00],19.429165626632667,69.88831750799649,8.347602966479878,568807759_AAE04B,0.999,100.204,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.002695798695478647,0.003971811238828218
[6.69860471e+05 7.75962556e+06 6.99826773e+00],19.42972009987225,69.88865163230909,6.998267726617759,568807759_AAE04B,0.999,100.205,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.012461354946465837,0.018359734987041673
[6.69879955e+05 7.75966381e+06 5.67447769e+00],19.430298589405737,69.88898094196252,5.674477687818508,568807759_AAE04B,0.999,100.206,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.04277626905467597,0.059291979489426105
[6.69899503e+05 7.75970203e+06 4.54069022e+00],19.430878748159756,69.88930996268903,4.540690221479339,568807759_AAE04B,0.999,100.207,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0851512452750903,0.11195511419804187
[6.74922320e+05 7.76777540e+06 9.17734074e+00],19.577124401221116,69.95816056024987,9.177340740743618,568807760_93DEC3,0.999,101.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.10080192579373236,0.10947110989667481
[6.76815205e+05 7.76889080e+06 4.94051969e+00],19.628664183426505,69.96685077550644,4.940519690150009,568807760_93DEC3,0.999,102.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.2684877026583654,0.24609603553933315
[6.76843806e+05 7.76885427e+06 3.07083860e+00],19.62933739333121,69.9665047998377,3.0708386020375076,568807760_93DEC3,0.999,102.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.11465560863761161,0.1144333068684414
[6.76861085e+05 7.76880984e+06 2.31040190e+00],19.62969974247927,69.96609589901917,2.310401902092943,568807760_93DEC3,0.999,102.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.06898783329929403,0.07458008928203612
[6.84590450e+05 7.77920137e+06 2.21000000e+00],19.85274990271446,70.0535764776062,2.21,568807762_181F10,0.999,103.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.003032693243104297,0.0032652581207379587
[6.84560797e+05 7.77922580e+06 3.13864907e+00],19.85202487547933,70.05381586974846,3.1386490715860336,568807762_181F10,0.999,103.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.012236155994635674,0.01317449689939726
[6.84553848e+05 7.77926332e+06 3.63457382e+00],19.85192137474391,70.05415612713132,3.634573815378261,568807762_181F10,0.999,103.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.03569623153387727,0.03843362996266175
[6.84559279e+05 7.77930186e+06 6.18980917e+00],19.85214398536071,70.0544966216131,6.189809169835644,568807762_181F10,0.999,103.4,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.054872528668607035,0.05908047912461869
[6.84564450e+05 7.77934047e+06 8.29690415e+00],19.852359955160342,70.05483788329447,8.296904145438887,568807762_181F10,0.999,103.5,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.04597449501934052,0.049500091560551455
[6.80387112e+05 7.76980225e+06 5.27288642e+00],19.72361954970372,69.9725435025396,5.272886423148192,568807590_BA4165,0.5993999999999999,104.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.09242955513391447,0.1031110235882314
[6.80410452e+05 7.76983837e+06 5.26331725e+00],19.72430124527302,69.97285010081357,5.2633172501539365,568807590_BA4165,0.5993999999999999,104.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.04441758151501658,0.04767365752844506
[6.80433733e+05 7.76987452e+06 4.74156689e+00],19.724981511866503,69.97315704714839,4.741566893855823,568807590_BA4165,0.5993999999999999,104.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.012961051275430388,0.01316346250652322
[6.80456384e+05 7.76991108e+06 4.58126559e+00],19.72564616316371,69.97346801458477,4.581265592152927,568807590_BA4165,0.5993999999999999,104.4,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.02012232385072906,0.025430447621135093
[6.80476901e+05 7.76994885e+06 4.60024004e+00],19.7262576696302,69.97379134677242,4.600240036574659,568807590_BA4165,0.5993999999999999,104.5,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0664368999781492,0.08370789552750489
[6.80492658e+05 7.76998881e+06 4.91581210e+00],19.726749473117074,69.97413750897583,4.915812102255839,568807590_BA4165,0.5993999999999999,104.6,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.10194046050707972,0.1283142852491782
[6.80502858e+05 7.77003057e+06 5.20610502e+00],19.727100073568334,69.97450365233419,5.206105015240843,568807590_BA4165,0.5993999999999999,104.7,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.07278524375603271,0.09180164300393531
[6.80511588e+05 7.77007268e+06 5.40116573e+00],19.72741302651655,69.97487391674147,5.401165734111303,568807590_BA4165,0.5993999999999999,104.8,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.02517441977443018,0.03185785515341678
[6.80520296e+05 7.77011479e+06 5.90832474e+00],19.727725456211417,69.97524421013881,5.90832473704462,568807590_BA4165,0.5993999999999999,104.9,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.021088652218289875,0.02285278556117259
[6.80529046e+05 7.77015689e+06 6.63427985e+00],19.72803892599306,69.97561436112639,6.6342798454185825,568807590_BA4165,0.5993999999999999,104.10,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.06372451489360456,0.06884103002195872
[6.80538591e+05 7.77019883e+06 6.95343654e+00],19.728372828532745,69.97598246797058,6.95343653721219,568807590_BA4165,0.5993999999999999,104.11,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.10418268714809902,0.11474682661305115
[6.80548823e+05 7.77024060e+06 7.13552403e+00],19.728724327356133,69.97634864703865,7.135524034771137,568807590_BA4165,0.5993999999999999,104.12,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.09317766734389572,0.10417832899219252
[6.80559635e+05 7.77028222e+06 7.72146915e+00],19.72909065403615,69.97671308039418,7.721469152189341,568807590_BA4165,0.5993999999999999,104.13,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.045583560548334255,0.05139369620268156
